vu,R0,str,vr,vk,va,wk,q50,q95,q5,bo
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,0,0.0,0.29,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,1,0.0,1.74,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,2,0.14,7.59,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,3,0.29,18.76,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,4,0.86,25.87,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,5,1.57,33.18,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,6,4.29,41.77,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,7,8.5,45.11,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,8,10.79,39.2,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,9,13.86,45.83,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,10,14.29,44.63,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,11,14.86,40.71,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,12,13.64,42.86,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,13,11.14,41.2,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,14,7.5,41.37,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,15,8.86,48.23,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,16,8.21,50.89,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,17,6.21,61.71,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,18,6.0,88.37,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,19,9.5,119.09,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,20,11.5,108.97,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,21,13.29,73.6,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,22,10.5,88.14,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,23,9.21,91.46,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,24,5.07,72.2,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,25,3.21,82.63,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,26,3.36,92.83,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,27,3.86,74.14,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,28,3.29,68.26,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,29,2.43,60.37,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,30,9.36,60.23,6.57,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,31,24.0,90.17,11.43,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,32,36.14,158.11,16.51,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,33,61.71,307.09,17.14,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,34,98.57,711.66,24.56,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,35,149.71,1690.51,39.94,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,36,276.57,3469.71,55.94,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,37,389.71,5293.71,61.03,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,38,633.14,5950.17,52.77,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,39,1325.71,6698.06,58.23,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,40,1540.57,6879.09,56.54,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,41,1261.71,6069.03,59.31,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,42,859.43,4055.77,54.03,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,43,699.43,3126.86,54.86,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,44,365.71,2825.14,43.31,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,45,228.57,2783.54,29.66,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,46,134.86,2215.77,26.83,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,47,80.0,1799.31,20.49,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,48,67.43,1784.23,16.57,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,49,96.86,2253.26,15.42,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,50,105.14,2717.26,14.53,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,51,123.14,3268.57,15.11,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,52,168.0,3150.63,16.49,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,53,218.29,3198.17,15.94,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,54,325.71,3960.69,19.29,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,55,393.14,4469.03,25.66,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,56,356.57,5577.14,27.69,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,57,433.14,4682.97,29.69,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,58,466.29,3940.57,25.68,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,59,434.29,3697.37,24.05,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,60,346.29,3733.94,19.39,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,61,291.43,3328.0,19.59,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,62,216.0,4061.26,16.4,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,63,213.71,3481.6,14.82,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,64,188.57,3291.43,16.51,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,65,149.71,3514.51,15.11,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,66,121.14,2574.63,20.22,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,67,136.57,2961.83,22.85,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,68,136.57,3746.74,20.84,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,69,162.86,3404.8,21.87,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,70,158.86,2245.49,23.31,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,71,201.14,2702.63,15.94,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,72,198.86,3401.6,18.98,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,73,272.0,4004.57,26.09,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,74,284.57,5862.4,19.41,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,75,331.43,5997.71,16.52,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,76,366.86,4485.49,16.36,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,77,363.43,4315.43,18.41,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,78,352.0,3902.17,22.8,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,79,251.43,4075.89,22.22,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,80,212.57,3209.6,17.66,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,5.0,81,210.29,3108.57,16.73,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,0,0.0,0.29,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,1,0.0,1.74,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,2,0.14,7.59,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,3,0.29,18.76,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,4,0.86,25.87,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,5,1.57,33.18,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,6,4.29,41.77,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,7,8.07,45.11,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,8,10.71,39.2,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,9,13.86,45.83,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,10,14.29,44.63,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,11,14.86,40.71,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,12,13.64,42.86,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,13,10.86,41.2,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,14,7.5,41.37,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,15,8.86,48.23,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,16,8.57,50.89,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,17,6.21,61.71,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,18,6.0,88.37,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,19,9.5,119.09,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,20,12.57,108.97,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,21,13.29,73.6,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,22,8.71,88.14,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,23,8.36,91.46,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,24,4.57,72.2,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,25,3.07,82.63,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,26,3.29,92.83,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,27,3.71,74.14,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,28,3.0,68.26,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,29,2.36,60.37,0.0,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,30,38.64,89.4,31.56,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,31,94.29,175.0,52.2,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,32,174.86,413.94,77.69,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,33,342.86,891.54,85.54,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,34,528.0,2478.17,91.23,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,35,1083.43,4238.63,154.06,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,36,1764.57,6875.43,235.43,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,37,2267.43,6187.89,276.23,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,38,2267.43,5386.97,367.43,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,39,1805.71,4589.71,316.91,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,40,1152.0,5034.06,223.77,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,41,795.43,3770.51,135.66,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,42,434.29,2781.26,74.23,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,43,293.71,2596.57,65.94,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,44,157.71,2208.91,67.6,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,45,166.86,1731.66,63.37,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,46,189.71,1563.43,56.89,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,47,238.86,2021.03,64.97,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,48,368.0,2352.0,68.46,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,49,480.0,3015.31,99.83,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,50,710.86,4723.2,114.14,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,51,1042.29,5074.29,109.14,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,52,1243.43,5780.11,132.8,0
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,53,1334.86,6485.94,115.14,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,54,1106.29,5496.69,90.43,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,55,955.43,5489.37,100.23,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,56,571.43,4501.94,70.8,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,57,357.71,3077.49,83.97,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,58,341.71,2768.46,89.14,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,59,290.29,2673.37,80.0,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,60,324.57,2442.06,59.31,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,61,409.14,3706.51,55.34,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,62,428.57,4280.69,68.49,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,63,532.57,3477.94,65.43,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,64,557.71,3596.8,58.83,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,65,651.43,4426.97,68.34,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,66,563.43,4035.66,79.8,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,67,658.29,4028.34,73.03,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,68,608.0,6160.46,66.06,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,69,470.86,4933.49,63.63,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,70,443.43,4878.63,65.06,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,71,350.86,4695.77,73.63,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,72,333.71,3770.51,65.11,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,73,361.14,3207.31,68.26,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,74,345.14,3338.97,59.43,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,75,348.57,3437.71,64.0,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,76,328.0,3708.34,57.14,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,77,369.14,3392.0,58.63,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,78,325.71,3150.17,61.71,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,79,390.86,3481.6,63.97,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,80,366.86,3818.06,68.46,1
95% Vaccinated,6.5,ME_TS_BS,AZ_25,1,25.0,81,448.0,3810.74,72.8,1
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,0,0.0,0.29,0.0,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,1,0.0,1.72,0.0,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,2,0.14,6.29,0.0,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,3,0.43,11.47,0.0,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,4,0.86,22.76,0.0,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,5,1.93,31.52,0.0,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,6,4.43,43.06,0.0,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,7,7.14,51.74,0.0,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,8,11.0,61.09,0.0,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,9,13.43,59.97,0.0,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,10,14.71,65.23,0.0,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,11,17.14,57.54,0.0,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,12,15.71,58.4,0.0,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,13,16.0,62.11,0.0,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,14,15.64,73.26,0.0,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,15,16.21,69.14,0.0,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,16,17.29,67.29,0.0,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,17,16.86,96.63,0.0,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,18,16.0,105.57,0.0,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,19,20.0,125.17,0.29,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,20,20.29,156.11,0.55,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,21,25.79,132.69,1.23,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,22,26.0,128.94,1.24,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,23,25.71,149.0,1.14,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,24,22.64,166.03,0.71,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,25,25.14,198.97,1.1,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,26,19.71,184.83,1.27,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,27,19.57,175.31,1.0,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,28,14.86,186.06,0.99,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,29,12.86,155.54,0.99,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,30,16.5,189.8,0.71,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,31,20.71,449.26,1.14,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,32,26.86,1345.37,2.54,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,33,48.21,2293.94,3.71,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,34,97.43,4741.49,5.56,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,35,200.0,7085.71,10.84,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,36,582.86,9111.77,20.09,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,37,1166.86,11940.57,25.96,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,38,2500.57,13531.43,49.26,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,39,3579.43,14504.23,124.43,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,40,4169.14,13359.54,271.74,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,41,3785.14,14919.95,251.2,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,42,3273.14,11285.94,447.09,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,43,2541.71,8537.56,392.23,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,44,1888.0,8389.49,263.77,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,45,1298.29,8297.63,151.54,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,46,1225.14,6586.51,63.77,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,47,914.29,5749.03,51.8,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,48,777.14,5273.6,31.89,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,49,612.57,4565.94,24.86,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,50,493.71,5997.71,20.04,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,51,411.43,5900.8,24.4,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,52,401.14,5518.63,22.77,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,53,420.57,6458.51,18.24,1
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,54,480.0,6231.77,18.21,1
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,55,772.57,7572.11,17.57,1
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,56,932.57,7043.66,12.57,1
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,57,1115.43,7149.71,10.41,1
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,58,1248.0,7937.83,14.91,1
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,59,1645.71,7625.14,11.15,1
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,60,1664.0,8352.91,16.7,1
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,61,1389.71,7906.74,24.32,1
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,62,1371.43,7080.23,34.7,1
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,63,1298.29,7219.2,61.37,1
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,64,1060.57,7842.74,51.97,1
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,65,859.43,8499.2,36.34,1
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,66,634.29,8835.66,30.26,1
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,67,464.0,8524.8,21.03,1
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,68,477.71,6952.52,19.94,1
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,69,658.29,6008.69,31.43,1
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,70,603.43,6061.71,34.26,1
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,71,662.86,6328.69,26.45,1
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,72,781.71,8098.74,19.37,1
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,73,584.0,10549.03,22.4,1
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,74,672.0,7775.09,12.56,1
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,75,841.14,6590.17,19.74,1
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,76,708.57,5708.8,23.03,1
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,77,928.0,6261.03,21.14,1
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,78,795.43,7678.17,15.34,1
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,79,731.43,6564.57,12.49,1
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,80,619.43,6153.14,7.81,1
70% Vaccinated,6.5,ME_TS_BS,INT,0,0.2,81,726.86,6930.29,5.39,1
70% Vaccinated,6.5,ME_TS_BS,INT,0,1.0,0,0.0,0.29,0.0,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,1.0,1,0.0,1.72,0.0,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,1.0,2,0.14,6.29,0.0,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,1.0,3,0.43,11.47,0.0,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,1.0,4,0.86,22.76,0.0,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,1.0,5,1.93,31.52,0.0,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,1.0,6,4.43,43.06,0.0,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,1.0,7,7.14,51.74,0.0,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,1.0,8,10.71,61.09,0.0,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,1.0,9,13.14,59.97,0.0,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,1.0,10,14.71,65.23,0.0,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,1.0,11,17.0,57.54,0.0,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,1.0,12,15.21,58.4,0.0,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,1.0,13,16.0,62.11,0.0,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,1.0,14,16.0,73.26,0.0,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,1.0,15,16.21,69.14,0.0,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,1.0,16,17.29,67.29,0.0,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,1.0,17,17.71,96.63,0.0,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,1.0,18,17.14,105.57,0.0,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,1.0,19,20.57,125.17,0.29,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,1.0,20,20.29,156.11,0.55,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,1.0,21,25.79,132.69,1.23,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,1.0,22,26.0,125.26,1.24,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,1.0,23,25.71,149.0,1.14,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,1.0,24,22.64,166.03,0.71,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,1.0,25,24.29,198.97,1.1,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,1.0,26,19.14,184.83,1.27,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,1.0,27,19.57,175.31,1.0,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,1.0,28,14.86,186.06,0.99,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,1.0,29,12.86,155.54,0.99,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,1.0,30,16.71,175.37,2.0,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,1.0,31,23.14,266.63,4.27,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,1.0,32,36.57,637.49,7.77,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,1.0,33,63.43,1545.6,13.81,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,1.0,34,145.43,4349.26,21.09,0
70% Vaccinated,6.5,ME_TS_BS,INT,0,1.0,35,317.71,7963.43,33.13,0
