"v1trans","v2trans","vUptake","strategy","relax","R0","HALYprice","p"
90,75,90,"Moderate Elimination",1,3.75,9000,0.103457529563457
50,90,90,"Moderate Elimination",1,3.75,9000,0.517545551760122
75,90,90,"Moderate Elimination",1,3.75,9000,0.186015563551337
90,90,90,"Moderate Elimination",1,3.75,9000,0.306205637287349
50,50,60,"Aggressive Elimination",1,3.75,9000,0.286002912791446
75,50,60,"Aggressive Elimination",1,3.75,9000,0.509893169626594
90,50,60,"Aggressive Elimination",1,3.75,9000,0.92543669231236
50,75,60,"Aggressive Elimination",1,3.75,9000,0.452251703478396
75,75,60,"Aggressive Elimination",1,3.75,9000,0.895029755542055
90,75,60,"Aggressive Elimination",1,3.75,9000,0.305584238376468
50,90,60,"Aggressive Elimination",1,3.75,9000,0.658841163851321
75,90,60,"Aggressive Elimination",1,3.75,9000,0.756744902115315
90,90,60,"Aggressive Elimination",1,3.75,9000,0.206497420789674
50,50,75,"Aggressive Elimination",1,3.75,9000,0.627206698060036
75,50,75,"Aggressive Elimination",1,3.75,9000,0.226745053892955
90,50,75,"Aggressive Elimination",1,3.75,9000,0.383477562107146
50,75,75,"Aggressive Elimination",1,3.75,9000,0.875194657128304
75,75,75,"Aggressive Elimination",1,3.75,9000,0.35647239536047
90,75,75,"Aggressive Elimination",1,3.75,9000,0.293174227001145
50,90,75,"Aggressive Elimination",1,3.75,9000,0.410029178950936
75,90,75,"Aggressive Elimination",1,3.75,9000,0.0282078522723168
90,90,75,"Aggressive Elimination",1,3.75,9000,0.981378670781851
50,50,90,"Aggressive Elimination",1,3.75,9000,0.423855542438105
75,50,90,"Aggressive Elimination",1,3.75,9000,0.339310726383701
90,50,90,"Aggressive Elimination",1,3.75,9000,0.772717324318364
50,75,90,"Aggressive Elimination",1,3.75,9000,0.758611235301942
75,75,90,"Aggressive Elimination",1,3.75,9000,0.173951108939946
90,75,90,"Aggressive Elimination",1,3.75,9000,0.170704282820225
50,90,90,"Aggressive Elimination",1,3.75,9000,0.975934865884483
75,90,90,"Aggressive Elimination",1,3.75,9000,0.709682158660144
90,90,90,"Aggressive Elimination",1,3.75,9000,0.0853532708715647
50,50,60,"Loose Suppression",0,2.5,10000,0.773159554926679
75,50,60,"Loose Suppression",0,2.5,10000,0.990275958785787
90,50,60,"Loose Suppression",0,2.5,10000,0.398379884194583
50,75,60,"Loose Suppression",0,2.5,10000,0.0253479352686554
75,75,60,"Loose Suppression",0,2.5,10000,0.141644540475681
90,75,60,"Loose Suppression",0,2.5,10000,0.932661598548293
50,90,60,"Loose Suppression",0,2.5,10000,0.593168710591272
75,90,60,"Loose Suppression",0,2.5,10000,0.684116730233654
90,90,60,"Loose Suppression",0,2.5,10000,0.394267301773652
50,50,75,"Loose Suppression",0,2.5,10000,0.591951785609126
75,50,75,"Loose Suppression",0,2.5,10000,0.936135957948864
90,50,75,"Loose Suppression",0,2.5,10000,0.248374772723764
50,75,75,"Loose Suppression",0,2.5,10000,0.325534550938755
75,75,75,"Loose Suppression",0,2.5,10000,0.0323812344577163
90,75,75,"Loose Suppression",0,2.5,10000,0.720737276365981
50,90,75,"Loose Suppression",0,2.5,10000,0.547252787509933
75,90,75,"Loose Suppression",0,2.5,10000,0.0242714539635926
90,90,75,"Loose Suppression",0,2.5,10000,0.850345811573789
50,50,90,"Loose Suppression",0,2.5,10000,0.301346068037674
75,50,90,"Loose Suppression",0,2.5,10000,0.216048523783684
90,50,90,"Loose Suppression",0,2.5,10000,0.772612018976361
50,75,90,"Loose Suppression",0,2.5,10000,0.415372299728915
75,75,90,"Loose Suppression",0,2.5,10000,0.105719713959843
90,75,90,"Loose Suppression",0,2.5,10000,0.972791034262627
50,90,90,"Loose Suppression",0,2.5,10000,0.117411266081035
75,90,90,"Loose Suppression",0,2.5,10000,0.856084653176367
90,90,90,"Loose Suppression",0,2.5,10000,0.718027402181178
50,50,60,"Tight Suppression",0,2.5,10000,0.805684180464596
75,50,60,"Tight Suppression",0,2.5,10000,0.706678924383596
90,50,60,"Tight Suppression",0,2.5,10000,0.350344266975299
50,75,60,"Tight Suppression",0,2.5,10000,0.970063537359238
75,75,60,"Tight Suppression",0,2.5,10000,0.512957198778167
90,75,60,"Tight Suppression",0,2.5,10000,0.447531851008534
50,90,60,"Tight Suppression",0,2.5,10000,0.703340224688873
75,90,60,"Tight Suppression",0,2.5,10000,0.987589377909899
90,90,60,"Tight Suppression",0,2.5,10000,0.954534237273037
50,50,75,"Tight Suppression",0,2.5,10000,0.213811521418393
75,50,75,"Tight Suppression",0,2.5,10000,0.504617384402081
90,50,75,"Tight Suppression",0,2.5,10000,0.443599574035034
50,75,75,"Tight Suppression",0,2.5,10000,0.983641670783982
75,75,75,"Tight Suppression",0,2.5,10000,0.499186968198046
90,75,75,"Tight Suppression",0,2.5,10000,0.716746606631204
50,90,75,"Tight Suppression",0,2.5,10000,0.0746436594054103
75,90,75,"Tight Suppression",0,2.5,10000,0.0512276107911021
90,90,75,"Tight Suppression",0,2.5,10000,0.211951542180032
50,50,90,"Tight Suppression",0,2.5,10000,0.340121077839285
75,50,90,"Tight Suppression",0,2.5,10000,0.702866094419733
90,50,90,"Tight Suppression",0,2.5,10000,0.683011158369482
50,75,90,"Tight Suppression",0,2.5,10000,0.257692800834775
75,75,90,"Tight Suppression",0,2.5,10000,0.0391686928924173
90,75,90,"Tight Suppression",0,2.5,10000,0.0967496670782566
50,90,90,"Tight Suppression",0,2.5,10000,0.851534612243995
75,90,90,"Tight Suppression",0,2.5,10000,0.237557469401509
90,90,90,"Tight Suppression",0,2.5,10000,0.0468808596488088
50,50,60,"Moderate Elimination",0,2.5,10000,0.513675855007023
75,50,60,"Moderate Elimination",0,2.5,10000,0.26960142957978
90,50,60,"Moderate Elimination",0,2.5,10000,0.877572643803433
50,75,60,"Moderate Elimination",0,2.5,10000,0.375822521047667
75,75,60,"Moderate Elimination",0,2.5,10000,0.722978586098179
90,75,60,"Moderate Elimination",0,2.5,10000,0.635483380407095
50,90,60,"Moderate Elimination",0,2.5,10000,0.946850482141599
75,90,60,"Moderate Elimination",0,2.5,10000,0.9255909640342
90,90,60,"Moderate Elimination",0,2.5,10000,0.0194476137403399
50,50,75,"Moderate Elimination",0,2.5,10000,0.0739249684847891
75,50,75,"Moderate Elimination",0,2.5,10000,0.492914539063349
90,50,75,"Moderate Elimination",0,2.5,10000,0.224101606523618
50,75,75,"Moderate Elimination",0,2.5,10000,0.290609704097733
75,75,75,"Moderate Elimination",0,2.5,10000,0.859646175056696
90,75,75,"Moderate Elimination",0,2.5,10000,0.437465413007885
50,90,75,"Moderate Elimination",0,2.5,10000,0.74219200736843
75,90,75,"Moderate Elimination",0,2.5,10000,0.683730259770527
90,90,75,"Moderate Elimination",0,2.5,10000,0.28358587087132
50,50,90,"Moderate Elimination",0,2.5,10000,0.763703421456739
75,50,90,"Moderate Elimination",0,2.5,10000,0.678826510207728
90,50,90,"Moderate Elimination",0,2.5,10000,0.81297586672008
50,75,90,"Moderate Elimination",0,2.5,10000,0.00836898409761488
75,75,90,"Moderate Elimination",0,2.5,10000,0.0179141333792359
90,75,90,"Moderate Elimination",0,2.5,10000,0.109258090844378
50,90,90,"Moderate Elimination",0,2.5,10000,0.361720389919356
75,90,90,"Moderate Elimination",0,2.5,10000,0.666018827352673
90,90,90,"Moderate Elimination",0,2.5,10000,0.746644677827135
50,50,60,"Aggressive Elimination",0,2.5,10000,0.26352028385736
75,50,60,"Aggressive Elimination",0,2.5,10000,0.370512111345306
90,50,60,"Aggressive Elimination",0,2.5,10000,0.32988716615364
50,75,60,"Aggressive Elimination",0,2.5,10000,0.669358492130414
75,75,60,"Aggressive Elimination",0,2.5,10000,0.884553461335599
90,75,60,"Aggressive Elimination",0,2.5,10000,0.335444173775613
50,90,60,"Aggressive Elimination",0,2.5,10000,0.0862166653387249
75,90,60,"Aggressive Elimination",0,2.5,10000,0.245837231865153
90,90,60,"Aggressive Elimination",0,2.5,10000,0.162494031246752
50,50,75,"Aggressive Elimination",0,2.5,10000,0.63337190495804
75,50,75,"Aggressive Elimination",0,2.5,10000,0.138719344278798
90,50,75,"Aggressive Elimination",0,2.5,10000,0.107407407602295
50,75,75,"Aggressive Elimination",0,2.5,10000,0.648511778563261
75,75,75,"Aggressive Elimination",0,2.5,10000,0.149964020354673
90,75,75,"Aggressive Elimination",0,2.5,10000,0.503895886009559
50,90,75,"Aggressive Elimination",0,2.5,10000,0.352164442650974
75,90,75,"Aggressive Elimination",0,2.5,10000,0.674400847405195
90,90,75,"Aggressive Elimination",0,2.5,10000,0.965718731284142
50,50,90,"Aggressive Elimination",0,2.5,10000,0.301669013919309
75,50,90,"Aggressive Elimination",0,2.5,10000,0.480608561774716
90,50,90,"Aggressive Elimination",0,2.5,10000,0.0454332844819874
50,75,90,"Aggressive Elimination",0,2.5,10000,0.547210047021508
75,75,90,"Aggressive Elimination",0,2.5,10000,0.851132059004158
90,75,90,"Aggressive Elimination",0,2.5,10000,0.483917690115049
50,90,90,"Aggressive Elimination",0,2.5,10000,0.933742776978761
75,90,90,"Aggressive Elimination",0,2.5,10000,0.733711931155995
90,90,90,"Aggressive Elimination",0,2.5,10000,0.96755265397951
50,50,60,"Loose Suppression",1,2.5,10000,0.873603363055736
75,50,60,"Loose Suppression",1,2.5,10000,0.15568580920808
90,50,60,"Loose Suppression",1,2.5,10000,0.81359630334191
50,75,60,"Loose Suppression",1,2.5,10000,0.317475920543075
75,75,60,"Loose Suppression",1,2.5,10000,0.343628897564486
90,75,60,"Loose Suppression",1,2.5,10000,0.0613458624575287
50,90,60,"Loose Suppression",1,2.5,10000,0.38313596509397
75,90,60,"Loose Suppression",1,2.5,10000,0.0223287499975413
90,90,60,"Loose Suppression",1,2.5,10000,0.41692198254168
50,50,75,"Loose Suppression",1,2.5,10000,0.372915695188567
75,50,75,"Loose Suppression",1,2.5,10000,0.847592951264232
90,50,75,"Loose Suppression",1,2.5,10000,0.379324722802266
50,75,75,"Loose Suppression",1,2.5,10000,0.16128732310608
75,75,75,"Loose Suppression",1,2.5,10000,0.346231349278241
90,75,75,"Loose Suppression",1,2.5,10000,0.88813504180871
50,90,75,"Loose Suppression",1,2.5,10000,0.535990115720779
75,90,75,"Loose Suppression",1,2.5,10000,0.604374036891386
90,90,75,"Loose Suppression",1,2.5,10000,0.818655322538689
50,50,90,"Loose Suppression",1,2.5,10000,0.189640858210623
75,50,90,"Loose Suppression",1,2.5,10000,0.995550334919244
90,50,90,"Loose Suppression",1,2.5,10000,0.998716626316309
50,75,90,"Loose Suppression",1,2.5,10000,0.0433736147824675
75,75,90,"Loose Suppression",1,2.5,10000,0.684889695374295
90,75,90,"Loose Suppression",1,2.5,10000,0.801269254181534
50,90,90,"Loose Suppression",1,2.5,10000,0.276299569057301
75,90,90,"Loose Suppression",1,2.5,10000,0.142850942211226
90,90,90,"Loose Suppression",1,2.5,10000,0.14343941770494
50,50,60,"Tight Suppression",1,2.5,10000,0.452876229770482
75,50,60,"Tight Suppression",1,2.5,10000,0.833899470278993
90,50,60,"Tight Suppression",1,2.5,10000,0.905815292615443
50,75,60,"Tight Suppression",1,2.5,10000,0.747510595945641
75,75,60,"Tight Suppression",1,2.5,10000,0.556743608089164
90,75,60,"Tight Suppression",1,2.5,10000,0.545680228620768
50,90,60,"Tight Suppression",1,2.5,10000,0.773654595715925
75,90,60,"Tight Suppression",1,2.5,10000,0.412292269757017
90,90,60,"Tight Suppression",1,2.5,10000,0.404588924022391
50,50,75,"Tight Suppression",1,2.5,10000,0.555422700941563
75,50,75,"Tight Suppression",1,2.5,10000,0.559607583098114
90,50,75,"Tight Suppression",1,2.5,10000,0.112861085683107
50,75,75,"Tight Suppression",1,2.5,10000,0.133143814047799
75,75,75,"Tight Suppression",1,2.5,10000,0.287304653320462
90,75,75,"Tight Suppression",1,2.5,10000,0.199148193467408
50,90,75,"Tight Suppression",1,2.5,10000,0.415119362995028
75,90,75,"Tight Suppression",1,2.5,10000,0.806453581433743
90,90,75,"Tight Suppression",1,2.5,10000,0.968161022989079
50,50,90,"Tight Suppression",1,2.5,10000,0.783087476389483
75,50,90,"Tight Suppression",1,2.5,10000,0.284809349570423
90,50,90,"Tight Suppression",1,2.5,10000,0.566651141503826
50,75,90,"Tight Suppression",1,2.5,10000,0.871538477716967
75,75,90,"Tight Suppression",1,2.5,10000,0.332539167487994
90,75,90,"Tight Suppression",1,2.5,10000,0.112023666733876
50,90,90,"Tight Suppression",1,2.5,10000,0.94352602539584
75,90,90,"Tight Suppression",1,2.5,10000,0.546663877787068
90,90,90,"Tight Suppression",1,2.5,10000,0.309670565882698
50,50,60,"Moderate Elimination",1,2.5,10000,0.230553026078269
75,50,60,"Moderate Elimination",1,2.5,10000,0.78859215695411
90,50,60,"Moderate Elimination",1,2.5,10000,0.907631046371534
50,75,60,"Moderate Elimination",1,2.5,10000,0.732116303173825
75,75,60,"Moderate Elimination",1,2.5,10000,0.613614165689796
90,75,60,"Moderate Elimination",1,2.5,10000,0.62430630531162
50,90,60,"Moderate Elimination",1,2.5,10000,0.941924094222486
75,90,60,"Moderate Elimination",1,2.5,10000,0.0617085732519627
90,90,60,"Moderate Elimination",1,2.5,10000,0.748357538832352
50,50,75,"Moderate Elimination",1,2.5,10000,0.680630566319451
75,50,75,"Moderate Elimination",1,2.5,10000,0.0584863575641066
90,50,75,"Moderate Elimination",1,2.5,10000,0.282524698181078
50,75,75,"Moderate Elimination",1,2.5,10000,0.21006106142886
75,75,75,"Moderate Elimination",1,2.5,10000,0.461532128741965
90,75,75,"Moderate Elimination",1,2.5,10000,0.182259487453848
50,90,75,"Moderate Elimination",1,2.5,10000,0.214449307648465
75,90,75,"Moderate Elimination",1,2.5,10000,0.54306839662604
90,90,75,"Moderate Elimination",1,2.5,10000,0.337760728551075
50,50,90,"Moderate Elimination",1,2.5,10000,0.83423112356104
75,50,90,"Moderate Elimination",1,2.5,10000,0.819794984301552
90,50,90,"Moderate Elimination",1,2.5,10000,0.543353461893275
50,75,90,"Moderate Elimination",1,2.5,10000,0.377809335710481
75,75,90,"Moderate Elimination",1,2.5,10000,0.845814261352643
90,75,90,"Moderate Elimination",1,2.5,10000,0.663930557668209
50,90,90,"Moderate Elimination",1,2.5,10000,0.0999505105428398
75,90,90,"Moderate Elimination",1,2.5,10000,0.1214265441522
90,90,90,"Moderate Elimination",1,2.5,10000,0.893478807527572
50,50,60,"Aggressive Elimination",1,2.5,10000,0.00395301915705204
75,50,60,"Aggressive Elimination",1,2.5,10000,0.628177823266014
90,50,60,"Aggressive Elimination",1,2.5,10000,0.940194267546758
50,75,60,"Aggressive Elimination",1,2.5,10000,0.338740237057209
75,75,60,"Aggressive Elimination",1,2.5,10000,0.0728350435383618
90,75,60,"Aggressive Elimination",1,2.5,10000,0.0756396444048733
50,90,60,"Aggressive Elimination",1,2.5,10000,0.780485282884911
75,90,60,"Aggressive Elimination",1,2.5,10000,0.332756049931049
90,90,60,"Aggressive Elimination",1,2.5,10000,0.838365121046081
50,50,75,"Aggressive Elimination",1,2.5,10000,0.745581089053303
75,50,75,"Aggressive Elimination",1,2.5,10000,0.116355423582718
90,50,75,"Aggressive Elimination",1,2.5,10000,0.519488261081278
50,75,75,"Aggressive Elimination",1,2.5,10000,0.362824955722317
75,75,75,"Aggressive Elimination",1,2.5,10000,0.185839285608381
90,75,75,"Aggressive Elimination",1,2.5,10000,0.855970029952005
50,90,75,"Aggressive Elimination",1,2.5,10000,0.881787228863686
75,90,75,"Aggressive Elimination",1,2.5,10000,0.813587642274797
90,90,75,"Aggressive Elimination",1,2.5,10000,0.303158215479925
50,50,90,"Aggressive Elimination",1,2.5,10000,0.468359110178426
75,50,90,"Aggressive Elimination",1,2.5,10000,0.795229969779029
90,50,90,"Aggressive Elimination",1,2.5,10000,0.0375099384691566
50,75,90,"Aggressive Elimination",1,2.5,10000,0.771622004453093
75,75,90,"Aggressive Elimination",1,2.5,10000,0.8880194213707
90,75,90,"Aggressive Elimination",1,2.5,10000,0.687570087378845
50,90,90,"Aggressive Elimination",1,2.5,10000,0.45887233922258
75,90,90,"Aggressive Elimination",1,2.5,10000,0.340646925615147
90,90,90,"Aggressive Elimination",1,2.5,10000,0.187822762876749
50,50,60,"Loose Suppression",0,3.125,10000,0.730685700196773
75,50,60,"Loose Suppression",0,3.125,10000,0.935944634024054
90,50,60,"Loose Suppression",0,3.125,10000,0.6156661354471
50,75,60,"Loose Suppression",0,3.125,10000,0.361877973657101
75,75,60,"Loose Suppression",0,3.125,10000,0.900574123952538
90,75,60,"Loose Suppression",0,3.125,10000,0.0313778643030673
50,90,60,"Loose Suppression",0,3.125,10000,0.725755574181676
75,90,60,"Loose Suppression",0,3.125,10000,0.429487644927576
90,90,60,"Loose Suppression",0,3.125,10000,0.070289057912305
50,50,75,"Loose Suppression",0,3.125,10000,0.476972904521972
75,50,75,"Loose Suppression",0,3.125,10000,0.330402247142047
90,50,75,"Loose Suppression",0,3.125,10000,0.484926329459995
50,75,75,"Loose Suppression",0,3.125,10000,0.986585359089077
75,75,75,"Loose Suppression",0,3.125,10000,0.477971504908055
90,75,75,"Loose Suppression",0,3.125,10000,0.994197783758864
50,90,75,"Loose Suppression",0,3.125,10000,0.892598389647901
75,90,75,"Loose Suppression",0,3.125,10000,0.845240506576374
90,90,75,"Loose Suppression",0,3.125,10000,0.111461705062538
50,50,90,"Loose Suppression",0,3.125,10000,0.871593261370435
75,50,90,"Loose Suppression",0,3.125,10000,0.200352082028985
90,50,90,"Loose Suppression",0,3.125,10000,0.480483693769202
50,75,90,"Loose Suppression",0,3.125,10000,0.400371262803674
75,75,90,"Loose Suppression",0,3.125,10000,0.313916961895302
90,75,90,"Loose Suppression",0,3.125,10000,0.0371646403800696
50,90,90,"Loose Suppression",0,3.125,10000,0.49771145475097
75,90,90,"Loose Suppression",0,3.125,10000,0.20749654667452
90,90,90,"Loose Suppression",0,3.125,10000,0.860784189077094
50,50,60,"Tight Suppression",0,3.125,10000,0.0357651519589126
75,50,60,"Tight Suppression",0,3.125,10000,0.513266335939988
90,50,60,"Tight Suppression",0,3.125,10000,0.422808956122026
50,75,60,"Tight Suppression",0,3.125,10000,0.255783083615825
75,75,60,"Tight Suppression",0,3.125,10000,0.562628323445097
90,75,60,"Tight Suppression",0,3.125,10000,0.2681537901517
50,90,60,"Tight Suppression",0,3.125,10000,0.170688494574279
75,90,60,"Tight Suppression",0,3.125,10000,0.532911681802943
90,90,60,"Tight Suppression",0,3.125,10000,0.275832285638899
50,50,75,"Tight Suppression",0,3.125,10000,0.510020650923252
75,50,75,"Tight Suppression",0,3.125,10000,0.24189152684994
90,50,75,"Tight Suppression",0,3.125,10000,0.888370050117373
50,75,75,"Tight Suppression",0,3.125,10000,0.371420592768118
75,75,75,"Tight Suppression",0,3.125,10000,0.57149290968664
90,75,75,"Tight Suppression",0,3.125,10000,0.315079494845122
50,90,75,"Tight Suppression",0,3.125,10000,0.0254185127560049
75,90,75,"Tight Suppression",0,3.125,10000,0.0299307282548398
90,90,75,"Tight Suppression",0,3.125,10000,0.772007127758116
50,50,90,"Tight Suppression",0,3.125,10000,0.883444111095741
75,50,90,"Tight Suppression",0,3.125,10000,0.977931353962049
90,50,90,"Tight Suppression",0,3.125,10000,0.197300629457459
50,75,90,"Tight Suppression",0,3.125,10000,0.384735382162035
75,75,90,"Tight Suppression",0,3.125,10000,0.474622761365026
90,75,90,"Tight Suppression",0,3.125,10000,0.686579410918057
50,90,90,"Tight Suppression",0,3.125,10000,0.178102787118405
75,90,90,"Tight Suppression",0,3.125,10000,0.649331549648196
90,90,90,"Tight Suppression",0,3.125,10000,0.610587636940181
50,50,60,"Moderate Elimination",0,3.125,10000,0.62868675054051
75,50,60,"Moderate Elimination",0,3.125,10000,0.748263227753341
90,50,60,"Moderate Elimination",0,3.125,10000,0.942880930379033
50,75,60,"Moderate Elimination",0,3.125,10000,0.190266197081655
75,75,60,"Moderate Elimination",0,3.125,10000,0.919438637327403
90,75,60,"Moderate Elimination",0,3.125,10000,0.860183672280982
50,90,60,"Moderate Elimination",0,3.125,10000,0.707557684974745
75,90,60,"Moderate Elimination",0,3.125,10000,0.294789819978178
90,90,60,"Moderate Elimination",0,3.125,10000,0.360580566572025
50,50,75,"Moderate Elimination",0,3.125,10000,0.454905400285497
75,50,75,"Moderate Elimination",0,3.125,10000,0.169063644483685
90,50,75,"Moderate Elimination",0,3.125,10000,0.616931339260191
50,75,75,"Moderate Elimination",0,3.125,10000,0.483642013510689
75,75,75,"Moderate Elimination",0,3.125,10000,0.104063078062609
90,75,75,"Moderate Elimination",0,3.125,10000,0.087703907629475
50,90,75,"Moderate Elimination",0,3.125,10000,0.826896701008081
75,90,75,"Moderate Elimination",0,3.125,10000,0.621432316023856
90,90,75,"Moderate Elimination",0,3.125,10000,0.711045719217509
50,50,90,"Moderate Elimination",0,3.125,10000,0.72738455189392
75,50,90,"Moderate Elimination",0,3.125,10000,0.749827075982466
90,50,90,"Moderate Elimination",0,3.125,10000,0.968951877905056
50,75,90,"Moderate Elimination",0,3.125,10000,0.620667465496808
75,75,90,"Moderate Elimination",0,3.125,10000,0.741877875290811
90,75,90,"Moderate Elimination",0,3.125,10000,0.810565978987142
50,90,90,"Moderate Elimination",0,3.125,10000,0.662452889606357
75,90,90,"Moderate Elimination",0,3.125,10000,0.123446157434955
90,90,90,"Moderate Elimination",0,3.125,10000,0.232767852023244
50,50,60,"Aggressive Elimination",0,3.125,10000,0.896071607014164
75,50,60,"Aggressive Elimination",0,3.125,10000,0.144101682119071
90,50,60,"Aggressive Elimination",0,3.125,10000,0.705325649585575
50,75,60,"Aggressive Elimination",0,3.125,10000,0.314339562319219
75,75,60,"Aggressive Elimination",0,3.125,10000,0.984382921364158
90,75,60,"Aggressive Elimination",0,3.125,10000,0.0661660393234342
50,90,60,"Aggressive Elimination",0,3.125,10000,0.18632019450888
75,90,60,"Aggressive Elimination",0,3.125,10000,0.379575371276587
90,90,60,"Aggressive Elimination",0,3.125,10000,0.85726128728129
50,50,75,"Aggressive Elimination",0,3.125,10000,0.101704530185089
75,50,75,"Aggressive Elimination",0,3.125,10000,0.94807776203379
90,50,75,"Aggressive Elimination",0,3.125,10000,0.771350755356252
50,75,75,"Aggressive Elimination",0,3.125,10000,0.0172476293519139
75,75,75,"Aggressive Elimination",0,3.125,10000,0.0196224357932806
90,75,75,"Aggressive Elimination",0,3.125,10000,0.674209621734917
50,90,75,"Aggressive Elimination",0,3.125,10000,0.341832249658182
75,90,75,"Aggressive Elimination",0,3.125,10000,0.136833640979603
90,90,75,"Aggressive Elimination",0,3.125,10000,0.170838155318052
50,50,90,"Aggressive Elimination",0,3.125,10000,0.461097994586453
75,50,90,"Aggressive Elimination",0,3.125,10000,0.484679209301248
90,50,90,"Aggressive Elimination",0,3.125,10000,0.147101528942585
50,75,90,"Aggressive Elimination",0,3.125,10000,0.414253514260054
75,75,90,"Aggressive Elimination",0,3.125,10000,0.301971555221826
90,75,90,"Aggressive Elimination",0,3.125,10000,0.72816953714937
50,90,90,"Aggressive Elimination",0,3.125,10000,0.143056428292766
75,90,90,"Aggressive Elimination",0,3.125,10000,0.16152340779081
90,90,90,"Aggressive Elimination",0,3.125,10000,0.533159415703267
50,50,60,"Loose Suppression",1,3.125,10000,0.884837391786277
75,50,60,"Loose Suppression",1,3.125,10000,0.825788454152644
90,50,60,"Loose Suppression",1,3.125,10000,0.440694858552888
50,75,60,"Loose Suppression",1,3.125,10000,0.354807004332542
75,75,60,"Loose Suppression",1,3.125,10000,0.989736959803849
90,75,60,"Loose Suppression",1,3.125,10000,0.47920517786406
50,90,60,"Loose Suppression",1,3.125,10000,0.364431001711637
75,90,60,"Loose Suppression",1,3.125,10000,0.5992608347442
90,90,60,"Loose Suppression",1,3.125,10000,0.781581260729581
50,50,75,"Loose Suppression",1,3.125,10000,0.976263462100178
75,50,75,"Loose Suppression",1,3.125,10000,0.116023564711213
90,50,75,"Loose Suppression",1,3.125,10000,0.277944210218266
50,75,75,"Loose Suppression",1,3.125,10000,0.446170014329255
75,75,75,"Loose Suppression",1,3.125,10000,0.792930628871545
90,75,75,"Loose Suppression",1,3.125,10000,0.789893936133012
50,90,75,"Loose Suppression",1,3.125,10000,0.919871845515445
75,90,75,"Loose Suppression",1,3.125,10000,0.494097025599331
90,90,75,"Loose Suppression",1,3.125,10000,0.679799047065899
50,50,90,"Loose Suppression",1,3.125,10000,0.15375027898699
75,50,90,"Loose Suppression",1,3.125,10000,0.454101293347776
90,50,90,"Loose Suppression",1,3.125,10000,0.258449234534055
50,75,90,"Loose Suppression",1,3.125,10000,0.603197980904952
75,75,90,"Loose Suppression",1,3.125,10000,0.404712487012148
90,75,90,"Loose Suppression",1,3.125,10000,0.703827644931152
50,90,90,"Loose Suppression",1,3.125,10000,0.00761394109576941
75,90,90,"Loose Suppression",1,3.125,10000,0.839893638854846
90,90,90,"Loose Suppression",1,3.125,10000,0.422902210848406
50,50,60,"Tight Suppression",1,3.125,10000,0.588934825733304
75,50,60,"Tight Suppression",1,3.125,10000,0.943973910994828
90,50,60,"Tight Suppression",1,3.125,10000,0.190446809167042
50,75,60,"Tight Suppression",1,3.125,10000,0.857277430361137
75,75,60,"Tight Suppression",1,3.125,10000,0.823460798943415
90,75,60,"Tight Suppression",1,3.125,10000,0.436712825438008
50,90,60,"Tight Suppression",1,3.125,10000,0.168348968494684
75,90,60,"Tight Suppression",1,3.125,10000,0.0722507678437978
90,90,60,"Tight Suppression",1,3.125,10000,0.64082593889907
50,50,75,"Tight Suppression",1,3.125,10000,0.871374925831333
75,50,75,"Tight Suppression",1,3.125,10000,0.416417568689212
90,50,75,"Tight Suppression",1,3.125,10000,0.898083071224391
50,75,75,"Tight Suppression",1,3.125,10000,0.0614778341259807
75,75,75,"Tight Suppression",1,3.125,10000,0.906142781022936
90,75,75,"Tight Suppression",1,3.125,10000,0.177566891536117
50,90,75,"Tight Suppression",1,3.125,10000,0.581900475313887
75,90,75,"Tight Suppression",1,3.125,10000,0.411518553970382
90,90,75,"Tight Suppression",1,3.125,10000,0.377502755029127
50,50,90,"Tight Suppression",1,3.125,10000,0.842505181208253
75,50,90,"Tight Suppression",1,3.125,10000,0.626966571900994
90,50,90,"Tight Suppression",1,3.125,10000,0.812793198507279
50,75,90,"Tight Suppression",1,3.125,10000,0.00105022033676505
75,75,90,"Tight Suppression",1,3.125,10000,0.825945490971208
90,75,90,"Tight Suppression",1,3.125,10000,0.637342615285888
50,90,90,"Tight Suppression",1,3.125,10000,0.345365864457563
75,90,90,"Tight Suppression",1,3.125,10000,0.219287106534466
90,90,90,"Tight Suppression",1,3.125,10000,0.0750436407979578
50,50,60,"Moderate Elimination",1,3.125,10000,0.776265607681125
75,50,60,"Moderate Elimination",1,3.125,10000,0.542400905163959
90,50,60,"Moderate Elimination",1,3.125,10000,0.327114869607612
50,75,60,"Moderate Elimination",1,3.125,10000,0.625445471378043
75,75,60,"Moderate Elimination",1,3.125,10000,0.0316759715788066
90,75,60,"Moderate Elimination",1,3.125,10000,0.849000446032733
50,90,60,"Moderate Elimination",1,3.125,10000,0.905803648754954
75,90,60,"Moderate Elimination",1,3.125,10000,0.896108011947945
90,90,60,"Moderate Elimination",1,3.125,10000,0.14397832355462
50,50,75,"Moderate Elimination",1,3.125,10000,0.694098008330911
75,50,75,"Moderate Elimination",1,3.125,10000,0.138076646719128
90,50,75,"Moderate Elimination",1,3.125,10000,0.185433874372393
50,75,75,"Moderate Elimination",1,3.125,10000,0.75633423961699
75,75,75,"Moderate Elimination",1,3.125,10000,0.220848547760397
90,75,75,"Moderate Elimination",1,3.125,10000,0.215518657583743
50,90,75,"Moderate Elimination",1,3.125,10000,0.907070902874693
