vu,R0,str,vk,va,tp,ms,wk,q50,q95,q5,bo
80% Vaccinated,6.5,ME_ME_TS,Yes,5.0,ass100_90at5,2,75,25.71,60.43,12.75,1
80% Vaccinated,6.5,ME_ME_TS,Yes,5.0,ass100_90at5,2,76,24.43,59.21,12.79,1
80% Vaccinated,6.5,ME_ME_TS,Yes,5.0,ass100_90at5,2,77,25.71,58.18,12.86,1
80% Vaccinated,6.5,ME_ME_TS,Yes,5.0,ass100_90at5,2,78,25.07,57.92,10.29,1
80% Vaccinated,6.5,ME_ME_TS,Yes,5.0,ass100_90at5,2,79,24.43,63.26,10.29,1
80% Vaccinated,6.5,ME_ME_TS,Yes,5.0,ass100_90at5,2,80,25.71,63.13,10.22,1
80% Vaccinated,6.5,ME_ME_TS,Yes,5.0,ass100_90at5,2,81,27.0,60.49,12.86,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,0,0.0,0.0,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,1,0.0,1.19,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,2,0.0,4.76,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,3,0.14,6.57,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,4,0.57,12.22,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,5,1.36,18.56,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,6,1.14,21.0,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,7,1.79,26.57,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,8,2.43,25.84,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,9,2.64,23.19,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,10,2.64,20.81,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,11,3.07,27.06,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,12,3.0,28.89,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,13,3.86,24.49,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,14,3.0,21.99,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,15,2.64,20.57,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,16,2.5,19.35,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,17,2.57,16.78,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,18,1.71,14.61,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,19,1.57,16.74,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,20,1.71,13.53,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,21,2.0,14.21,0.14,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,22,1.57,14.59,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,23,1.57,12.02,0.14,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,24,1.29,9.13,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,25,1.29,7.35,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,26,1.43,7.31,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,27,1.36,8.61,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,28,1.29,5.61,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,29,1.36,5.07,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,30,1.5,7.58,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,31,1.86,6.78,0.14,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,32,2.71,9.31,0.43,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,33,4.43,17.17,0.85,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,34,7.36,31.31,1.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,35,13.07,69.49,1.56,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,36,21.21,104.21,2.28,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,37,37.5,142.78,3.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,38,52.5,185.14,3.82,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,39,55.29,181.48,5.54,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,40,48.21,251.49,7.11,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,41,46.93,232.59,9.86,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,42,38.57,162.58,6.99,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,43,27.0,132.11,6.84,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,44,28.29,144.13,8.1,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,45,23.14,131.34,5.12,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,46,19.07,143.68,5.1,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,47,14.14,92.7,4.71,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,48,14.14,100.48,3.85,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,49,13.93,77.53,3.43,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,50,15.0,58.63,2.99,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,51,14.14,66.86,3.14,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,52,16.07,59.79,3.4,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,53,15.64,112.99,3.42,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,54,18.86,173.76,5.14,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,55,18.21,117.32,4.57,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,56,21.86,125.04,5.66,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,57,29.14,108.77,5.1,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,58,28.29,124.59,5.98,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,59,31.5,116.55,5.55,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,60,24.43,124.84,5.55,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,61,29.57,158.79,4.69,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,62,26.36,131.4,4.71,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,63,18.0,135.19,3.28,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,64,15.64,139.05,3.11,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,65,17.57,115.91,3.7,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,66,18.0,77.72,2.57,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,67,15.0,83.31,3.82,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,68,15.64,104.85,3.56,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,69,12.86,104.34,2.99,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,70,14.36,100.41,3.56,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,71,14.14,112.24,3.69,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,72,14.79,92.96,2.43,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,73,15.43,103.31,2.54,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,74,19.29,123.49,2.69,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,75,19.29,125.04,3.43,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,76,18.64,117.13,4.29,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,77,18.86,111.6,5.56,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,78,19.71,127.86,5.51,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,79,21.64,147.15,5.55,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,80,20.57,143.04,5.55,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,1a,81,23.14,121.69,5.12,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,0,0.0,0.0,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,1,0.0,0.58,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,2,0.0,1.74,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,3,0.14,4.14,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,4,0.29,6.51,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,5,0.43,13.8,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,6,0.43,13.64,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,7,0.71,16.76,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,8,1.07,14.7,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,9,1.36,15.9,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,10,1.57,15.44,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,11,1.43,19.78,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,12,1.64,16.35,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,13,1.71,20.61,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,14,1.71,13.86,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,15,1.64,18.04,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,16,1.29,16.78,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,17,1.43,17.64,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,18,1.43,18.58,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,19,1.14,20.57,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,20,1.07,15.62,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,21,1.14,14.16,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,22,0.86,12.9,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,23,1.07,13.39,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,24,0.79,9.02,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,25,0.86,10.01,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,26,0.86,8.59,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,27,0.86,7.35,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,28,0.86,8.44,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,29,0.86,7.61,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,30,0.86,6.96,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,31,1.07,10.59,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,32,1.57,12.86,0.14,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,33,2.0,15.72,0.14,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,34,2.5,20.14,0.43,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,35,2.43,23.34,0.71,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,36,2.79,20.36,0.43,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,37,3.29,26.19,0.57,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,38,3.71,28.59,0.71,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,39,4.29,32.16,0.86,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,40,4.57,45.45,0.56,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,41,4.86,49.31,0.85,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,42,5.29,37.54,1.14,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,43,5.5,45.28,0.97,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,44,6.57,50.34,0.7,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,45,6.14,46.76,1.27,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,46,7.29,50.53,1.27,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,47,7.71,59.4,1.29,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,48,8.57,64.54,1.71,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,49,8.29,38.96,1.56,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,50,8.57,39.58,1.7,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,51,8.57,50.72,1.7,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,52,7.07,55.29,1.29,0
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,53,6.43,45.64,1.29,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,54,6.86,41.21,1.29,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,55,7.14,42.62,1.14,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,56,6.43,42.49,1.0,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,57,7.21,39.99,1.29,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,58,6.93,32.21,1.14,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,59,8.21,41.21,1.14,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,60,6.43,31.39,1.28,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,61,6.36,32.27,1.14,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,62,6.5,29.21,1.7,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,63,6.79,32.34,1.7,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,64,7.29,29.57,1.7,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,65,9.0,27.0,1.29,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,66,8.57,25.84,1.29,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,67,9.0,33.54,1.28,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,68,9.21,37.86,1.57,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,69,9.0,40.31,1.57,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,70,9.0,50.34,1.71,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,71,8.57,39.99,1.14,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,72,9.64,42.81,2.12,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,73,8.14,39.92,1.42,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,74,7.29,34.91,1.28,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,75,7.93,35.38,0.86,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,76,7.14,37.74,1.57,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,77,6.5,40.05,1.7,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,78,7.5,37.35,1.28,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,79,7.71,32.27,1.69,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,80,7.5,29.83,1.83,1
90% Vaccinated,6.5,ME_ME_TS,No,0.2,ass100_90at5,2,81,6.5,28.8,1.85,1
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,0,0.0,0.0,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,1,0.0,1.19,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,2,0.0,4.76,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,3,0.14,6.57,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,4,0.57,12.22,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,5,1.29,18.56,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,6,1.14,21.0,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,7,1.79,26.57,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,8,2.43,25.84,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,9,2.64,23.19,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,10,2.64,20.81,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,11,3.0,27.06,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,12,2.93,28.89,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,13,3.71,24.49,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,14,2.86,21.99,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,15,2.57,20.57,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,16,2.36,19.35,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,17,2.5,16.78,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,18,1.71,14.61,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,19,1.57,16.74,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,20,1.64,13.53,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,21,1.86,14.21,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,22,1.5,14.59,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,23,1.57,12.02,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,24,1.29,9.13,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,25,1.29,7.35,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,26,1.36,7.31,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,27,1.36,8.61,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,28,1.29,5.61,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,29,1.36,5.07,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,30,1.71,7.74,0.43,0
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,31,4.57,9.48,1.57,0
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,32,9.14,20.14,4.14,0
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,33,20.43,50.57,6.84,0
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,34,38.57,108.32,11.36,0
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,35,60.43,202.44,18.0,0
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,36,84.21,224.29,23.14,0
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,37,82.93,258.62,23.14,0
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,38,68.79,219.86,16.65,0
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,39,46.29,155.25,15.43,0
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,40,38.57,115.71,12.86,0
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,41,34.71,93.15,10.29,0
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,42,28.29,113.46,7.71,0
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,43,22.5,69.62,7.67,0
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,44,18.0,54.0,4.69,0
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,45,16.71,47.57,5.11,0
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,46,14.36,47.64,5.14,0
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,47,15.0,54.26,5.84,0
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,48,14.14,62.04,4.99,0
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,49,16.71,90.45,5.57,0
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,50,21.86,88.97,6.37,0
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,51,25.71,104.27,6.97,0
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,52,32.14,123.69,6.84,0
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,53,30.21,150.62,9.76,1
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,54,34.71,169.78,9.0,1
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,55,38.57,140.59,9.3,1
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,56,31.5,138.86,8.12,1
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,57,31.71,127.86,9.39,1
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,58,27.0,96.62,7.26,1
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,59,24.43,108.58,8.53,1
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,60,20.57,110.7,7.71,1
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,61,20.57,96.62,6.84,1
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,62,21.86,127.29,5.55,1
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,63,21.86,115.71,6.43,1
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,64,22.07,135.58,5.14,1
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,65,24.43,87.75,6.86,1
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,66,27.0,97.97,7.69,1
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,67,24.21,89.23,8.12,1
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,68,23.14,160.97,8.49,1
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,69,26.79,116.04,7.24,1
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,70,23.14,150.94,7.26,1
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,71,23.14,156.28,7.69,1
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,72,21.86,146.76,6.0,1
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,73,23.14,154.41,6.43,1
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,74,25.5,127.29,7.69,1
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,75,25.71,108.77,6.84,1
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,76,27.0,107.04,7.26,1
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,77,30.0,100.29,5.98,1
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,78,25.29,81.0,5.57,1
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,79,23.14,87.62,6.41,1
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,80,20.57,124.84,5.53,1
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,1a,81,21.86,155.25,6.84,1
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,2,0,0.0,0.0,0.0,0
90% Vaccinated,6.5,ME_ME_TS,No,1.0,ass100_90at5,2,1,0.0,0.58,0.0,0
